PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5963151,Jardines de la Plaza de Olavide,"Plaza circular pavimentada situada entre bloques, dotada de área infantil y aparatos de entrenamiento de mayores.",,Zonas infantiles  Zonas de mayores,"Metro: Bilbao (línea 1, 4)  Bus: 3, 16, 37, 40, 61, 149",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  5732  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total  de unidades arbóreas: 166 Acacia del Japón 48% Mimosa plateada 39% Plátano de sombra 11% Falsa acacia 2%  Macizos arbustivos. Superficie de macizos arbustivos: 1.199  m 2   Madroño 45% Callistemon 23% Evonimo 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091b882aacd2e210VgnVCM2000000c205a0aRCRD,OLAVIDE,PLAZA,V,16,,,,,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,440670,4476203,40.43247363,-3.700785562,,,,/contenido/entidadesYorganismos/ParquesJardines
6010975,"Jardines de la Plaza de Oriente, Lepanto y Cabo Noval","La plaza de Oriente, de forma rectangular cerrada en hemiciclo, está presidida por el Teatro Real y se abre en una gran perspectiva enmarcando la fachada oriental del Palacio Real. Se distinguen tres espacios diferenciados: el parterre central, que se desarrolla en el entorno del famoso grupo escultórico ecuestre  de Felipe  IV , y los jardines del cabo Noval y de Lepanto, que se sitúan a ambos lados.  El parterre central sigue el modelo decimonónico de jardinería: seto de complicados diseños geométricos y figuras toparías (ejemplares perfilados con diversas formas), todo ello guardando simetría con un eje principal. Se utilizan: para el seto el boj, en las esquinas tejos y entre ellos cipreses. Se encuentra un ejemplar de magnolio en el centro de cada figura, y dos fuentes artísticas en los cuadros más cercanos a palacio. Los jardines de Lepanto y Cabo Noval son espacios abiertos y ajardinados para el descanso y recreo de los visitantes. La cantidad de árboles hace de ambos jardines un lugar idóneo para la estancia y el ocio. Los jardines del Cabo Noval, integrados principalmente por plantaciones de plátanos, ocupan la parte septentrional de la Plaza de Oriente, junto a la calle de San Quintín. Los jardines de Lepanto se encuentran en la parte meridional de la plaza y su composición es muy similar.",,Zonas infantiles,"Metro: Ópera (líneas 2, 5 y ramal)  Bus: 25, 39",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie : 29.437  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles  Plátano de sombra: 47% Aligustre arbóreo 14% Ciprés común 12% Tejo 9%  Arbustos.  Número total de unidades arbustivas en setos: 25.968  Macizos arbustivos.  Superficie de macizos arbustivos  Boj 83 % Albomarginata 9 % Aligustre del Japón 8 %,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5089e51ecd6ee210VgnVCM2000000c205a0aRCRD,BAILEN,CALLE,V,17,,,,,MADRID,MADRID,28013,PALACIO,CENTRO,439635,4474644,40.41835486,-3.712838831,,,,/contenido/entidadesYorganismos/ParquesJardines
6067949,Jardines de la Plaza de la Villa de París,"Plaza formada por dos amplios espacios estanciales, con zonas ajardinadas y arboladas ante el Tribunal Superior de Justicia, antiguo convento de Santa Bárbara. Dotada de zona de juegos infantiles y con grandes espacios en terrizo para el paseo de los ciudadanos.",,Zonas infantiles  Zonas caninas,"Metro: Colón (línea 4)  Bus: 5, 14, 21 ,27, 37, 45, 53, 150",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  7.599  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 97 Plátano de sombra 100%  Arbustos.   N&ordm;  total de unidades arbustivas: 50 Laurentino 94% Adelfa 6%  Macizos arbustivos.  Superficie de macizos arbustivos: 309  m 2    Pitosporo 46% Evónimo 31% Rosas 12%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e069432ff3ef210VgnVCM2000000c205a0aRCRD,GENERAL CASTAÑOS,CALLE,V,6,,,,,MADRID,MADRID,28004,JUSTICIA,CENTRO,441287,4475502,40.42620255,-3.693446898,,,,/contenido/entidadesYorganismos/ParquesJardines
6009972,Jardines de la Vega,"En la Cuesta de la Vega, bajo la catedral de la Almudena, se encuentran dos zonas ajardinadas diferencias. Por un lado, están los Jardines de Azorín que deben su nombre al escritor José Martínez Ruiz &ldquo;Azorín&rdquo; y por otro, el Jardín de la Glorieta de Boccherini que alberga un busto dedicado al músico italiano Luigi Boccherini. Ambos jardines están compuestos en su mayor parte por praderas y macizos de rosales, si bien en el Jardín de Boccherini también hay grupos de palmáceas.  Estos recintos ajardinados se sitúan sobre lo que en el pasado fue la primera puerta de Madrid &ldquo;la puerta de la Vega&rdquo; que abría la ciudad hasta la vega. Se cree que es la puerta por la que entró el conquistador Alfonso VI. En 1708 se construyó una muralla en la que se colocó un medallón de la Virgen de la Almudena y cuya situación coincide con el lugar que ocupa la Catedral de la Almudena.",,,"Bus: 31 , 41 , 50 , 65",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  2.817  m 2     % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 66 Acacia del Japón 88% Falsa acacia 6% Pino piñonero 3%  Arbustos.   N&ordm;  total de unidades arbustivas: 22 Laurel 100%   Macizos arbustivos.  Superficie de macizos arbustivos: 152  m 2    Rosas 100%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44ed25154c2ee210VgnVCM1000000b205a0aRCRD,VEGA,CUESTA,V,1,,,,,MADRID,MADRID,28013,PALACIO,CENTRO,439411,4474247,40.4147622,-3.715441114,,,,/contenido/entidadesYorganismos/ParquesJardines
5990847,Jardines de la calle Teresita González Quevedo,Situados en la confluencia de la calle Capitán Haya con Teresita González de Quevedo. Zona de praderas con distintas especies de árboles y arbustos.,,,"Bus:  3 ,  5 ,  126",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  2.500  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;   total de unidades arbóreas: 27 Ciruelo rojo 31% Plátano de sombra 28% Pino piñonero 10% Ciprés de Monterrey 10%  Arbustos.   N&ordm;   total de unidades arbustivas: 1 Laurel cerezo 100%  Macizos arbustivos.  Superficie de macizos arbustivos: 80  m 2   Acebo chino 44% Escalonia 21% Abelia 18%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a4e4eff905ae210VgnVCM2000000c205a0aRCRD,SAN AMARO,PLAZA,V,4,,,,,MADRID,MADRID,28020,CUATRO CAMINOS,TETUAN,441009,4478766,40.45558642,-3.697027565,,,,/contenido/entidadesYorganismos/ParquesJardines
6011090,Jardines de las Vistillas,"Jardín de 1,74 hectáreas que es usado por los madrileños para sentarse en verano en cualquiera de sus terrazas. Fue diseñado en los años 30 y 40 por los arquitectos Fernando García Mercadal (1932) y Manuel Herrero Palacios (1945) que configuraron un primer cuerpo rodeado por un murete al que se accede por unas escaleras, una zona estancial con árboles, fuente central y señalados macizos con césped, pasos de granito y farolas y un busto de Zuloaga. Denominado de las Vistillas por sus magníficas vistas de la ribera del Manzanares y la Casa de Campo, es lugar, además, de famosas verbenas y festejos populares.",,Zonas infantiles,"Bus: 3, 31, 50, 65, 148",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  12.805  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 233 Álamo blanco 44% Almez 26% Liquidambar 9%  Arbustos.   N&ordm;  total de unidades arbustivas: 6 Celindas 83% Tuya oriental 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 229  m 2   Rosas 44% Escalonia 21% Abelia 19%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff7261226f6ee210VgnVCM1000000b205a0aRCRD,MORERIA,CALLE,V,12,,,,,MADRID,MADRID,28005,PALACIO,CENTRO,439501,4474030,40.41281392,-3.714359716,,,,/contenido/entidadesYorganismos/ParquesJardines
6011574,Jardines del Arquitecto Ribera,"Estos jardines se estructuran en cuatro zonas estanciales y están diseñados para facilitar la conexión entre las calles Barceló y Beneficencia. Una de las zonas está pavimentada y las otras tres son de terrizo. Estas últimas están separadas entre sí por senderos peatonales pavimentados y ajardinados. Las tres superficies terrizas disponen de arbolado de sombra. Una de ellas es la zona de Juegos de Agua, otra la Explanada (zona estancial central) y por último encontramos la zona de juegos infantiles con taludes ajardinados frente a la calle Beneficencia.     El arbolado de sombra se encuentra tanto en los laterales de las tres zonas terrizas como en los cuatro alcorques circulares elevados que dan a la calle Barceló. En la zona ajardinada ubicada frente al colegio Isabel la Católica se han plantado árboles frutales, mientras que frente al jardín del Museo de Historia el arbolado es singular. Los Jardines del Arquitecto Ribera también cuentan con arbustos y tapizantes.  Dentro de estos jardines se ha reservado un espacio para alojar un huerto urbano de uso escolar para el colegio Isabel la Católica.",,,"Metro: Tribunal (líneas 1 y 10)  Bus: 3, 40, 149",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  4.333  m 2     % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 88 Arce campestre 30% Plátano de sombra 25% Almez 13% Ciruelo rojo 13%  Macizos arbustivos.  Superficie de macizos arbustivos: 358  m 2   Adelfa 69% Pitosporo 16% Agracejo 15%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c696da6957ee210VgnVCM1000000b205a0aRCRD,BARCELO,CALLE,V,2,,,,,MADRID,MADRID,28004,JUSTICIA,CENTRO,440706,4475529,40.4264045,-3.700298175,,,,/contenido/entidadesYorganismos/ParquesJardines
6010463,Jardines del Descubrimiento,Plaza idónea para la realización de eventos varios entre el Paseo de Recoletos y el Paseo de la Castellana rodeada de bonitos jardines. En ella se sitúa la estatua en honor a Cristóbal Colón y una fuente que representa el descubrimiento de América. Además en ella hay un gran mástil con la bandera de España.   Otras denominaciones:  Jardines de la Plaza Colón,,Aseo público,"Metro: Colón (línea 4) y Serrano (línea 4)  Bus: 1, 5, 9, 14, 19, 21, 27, 45, 51, 53, 74 y 150",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  20.347  m 2     Especies predominantes (% con respecto a especies principales)    Árboles.   N&ordm;  total de unidades arbóreas: 140 Pino piñonero 34% Ciruelo rojo 13% Ciprés común 11% Ciprés de Arizona 8%  Arbustos.   N&ordm;  total de unidades arbustivas: 12 Fotinia 50%  Laurel 25%  Macizos arbustivos.  Superficie total de macizos arbustivos: 737  m 2    Adelfa 17% Griñolera 15% Junípero 13,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=185afce3b03ee210VgnVCM2000000c205a0aRCRD,GOYA,CALLE,V,2,,,,,MADRID,MADRID,28001,RECOLETOS,SALAMANCA,441682,4475386,40.4251854,-3.688780021,,,,/contenido/entidadesYorganismos/ParquesJardines
6076087,Jardines del Doctor Fleming,"Jardines situados junto a bloques de viviendas en la Calle Doctor Fleming, que presentan mayoritariamente praderas delimitadas por borduras de seto.",,,"Metro: Cuzco (línea 10)  Bus: 27, 40 , 126, 147 y 150",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  7.363  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 173 Castaño de indias 40% Pino piñonero 19% Plátano de sombra 11% Laurel cerezo 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 5 Espirea 40% Espino de fuego 40% Laurel cerezo 20%  Macizos arbustivos.  Superficie de macizos arbustivos: 385  m 2   Junípero 41% Griñolera 26% Cotoneaster horizontal 16%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b8a6a4e95e700310VgnVCM2000000c205a0aRCRD,DOCTOR FLEMING,CALLE,V,1,,,,,MADRID,MADRID,28036,HISPANOAMERICA,CHAMARTIN,441656,4478645,40.45454216,-3.689386339,,,,/contenido/entidadesYorganismos/ParquesJardines
5965543,Jardines del Mundial. Castellana,"Jardineras de obra con especies arbóreas específicas de diferentes países.  Parque conmemorativo de los Mundiales de Fútbol 1982, posee especies originales de otros países.",,,"Metro: Santiago Bernabéu (línea 10)  Bús: 14, 27, 40, 126, 147, 150",Conservación:  Dirección General de Gestion del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  3547  m 2     Espacios predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 121 Plátano de sombra 41% Ciruelo rojo 20% Acacia del Japón 9% Tuya 5%  Arbustos.   N&ordm;  total de unidades arbustivas: 27 Bambú 22% Piracantas 15% Madroño 11%  Macizos arbustivos.  Superficie de macizos arbustivos: 67  m 2   Adelfa 51% Bambú 13% Cotoneaster horizontal 10%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f87202f3ad73e210VgnVCM2000000c205a0aRCRD,CASTELLANA,PASEO,V,142,,B,,,MADRID,MADRID,28046,HISPANOAMERICA,CHAMARTIN,441655,4478484,40.45309173,-3.689383308,,,,/contenido/entidadesYorganismos/ParquesJardines
6011769,Jardines del Príncipe de Anglona,"Pequeño jardín histórico, situado en pleno centro de Madrid. Antiguamente era el lugar de recreo de los distintos propietarios del palacio contiguo. El jardín aún conserva su estructura original, pese a haber sido reformado en varias ocasiones. Los caminos de ladrillos están aparejados a sardinel (albañilería hecha con los ladrillos colocados de canto, en posición vertical, adosados por sus caras). Dentro del jardín destacan varios arbustos singulares y una gran pérgola de rosales trepadores.  El Jardín original data aproximadamente del año 1750. Su aspecto actual se debe al encargo que en 1920 realizaron los Marqueses de la Romana al pintor y diseñador de jardines Javier de Winthuysen. La última restauración la realizó la paisajista toscana Lucía Serredi en el año 2002.",Invierno: de 10 a 18:30 horas   Verano: de 10 a 22:00 horas,,"Metro: La Latina (línea  5 )  Bus:  3  ,  31  ,  50  ,  65  ,  148",Conservación :Dirección General de Gestión del Agua y Zonas Verdes.Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  678  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 21 Ailanto 33% Madroño 14% Acacia del Japón 14% Granado 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 14 Boj 29% Laurel 29% Rosas 29%  Macizos arbustivos.  Superficie de macizos arbustivos: 149  m 2    Berberis 31% Cotoneaster horizontal 11% Rosas 9%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8019ed1da87ee210VgnVCM1000000b205a0aRCRD,PAJA,PLAZA,V,6,,,,,MADRID,MADRID,28005,PALACIO,CENTRO,439747,4474095,40.41341735,-3.71146665,,,,/contenido/entidadesYorganismos/ParquesJardines
6081387,Jardín Botánico de Pradolongo,"En la zona central del parque de Pradolongo, frente al lago, se sitúa el jardín botánico. Son más de ocho mil metros cuadrados distribuidos en plazas y parterres, con numerosos carteles informativos y fichas botánicas con la descripción de las principales especies vegetales allí presentes.",De noviembre a febrero de lunes a sábado de 9 a 17:30 horas.  De marzo a octubre de lunes a sábado de 9 a 19:30 horas.,,"Metro: Hospital Doce de Octubre (línea 3)  Bus: 6 , 60 , 78 , 81 , 121 , 131  RENFE: Doce de Octubre","Conservación : Dirección General de Gestión del Agua y Zonas Verdes.. Área de Gobierno de Medio Ambiente y Movilidad.    Especies predominantes   Una treintena de parterres, distribuidos en siete plazas, conforman el botánico en el que hay una buena representación de 22 familias vegetales como las palmáceas, leguminosas, labiadas u oleáceas y hasta 180 especies diferentes de árboles y arbustos.  En la actualidad se pueden observar 145 árboles, 25 palmáceas, 14.500 arbustos, 1.500 plantas tapizantes, otras 1.100 de flor y 400 rosales. Entre unas y otras zonas se asoman a los paseos desde los ejemplares más tradicionales y propios de los suelos castellanos hasta plantas originales y curiosas, como las acacias retinoides, que son de hoja perenne. No faltan frondosos parterres de coníferas, ni los robles o encinas. Hay también membrilleros e higueras y entre árbol y árbol se dejan ver arbustos como el madroño, la celinda, el berberis o el aligustre, además del tomillo, el romero, la salvia, la santolina o la lavanda. Otras de las especies señalizadas en este botánico son los arces, sauces, alcornoques, avellanos o cedros. Árboles, plantas y arbustos están acompañados de un cartel explicativo con la ficha correspondiente en la que se puede conocer el origen de la especie, la altura que alcanza, el tipo de hoja y la época de floración. Un texto con una imagen ilustrativa da más pistas sobre la historia, los usos o las propiedades del vegetal en cuestión.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8ed0cb2b5120310VgnVCM2000000c205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,0,,,,,MADRID,MADRID,28026,PRADOLONGO,USERA,439651,4469692,40.373746,-3.712180056,,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas
5962990,Jardín Concejal Alejandro Muñoz Revenga,Plaza pavimentada con gran superficie de arbustos y una zona infantil.,,Zonas infantiles,"Bus: 2, 16, 61 y 202",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  2.713  m 2      % Especies predominantes (nombre común) con respecto a especies principales): Árboles.  Número total de unidades arbóreas: 26 Plátano de sombra 85% Árbol del amor 12% Magnolio 3%  Macizos arbustivos.  Superficie de macizos arbustivos: 855  m 2   Agracejo 28% Olivilla 22% Pitosporo 19%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=724bdcbc2ad2e210VgnVCM2000000c205a0aRCRD,MELENDEZ VALDES,CALLE,V,32,,,,,MADRID,MADRID,28015,GAZTAMBIDE,CHAMBERI,439700,4476274,40.43304334,-3.712227583,,,,/contenido/entidadesYorganismos/ParquesJardines
5981388,Jardín Dionisio Ridruejo,Otras denominaciones:  Parque de Martala.,,Zonas infantiles  Instalaciones deportivas,Bus: 30 y 32,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  33.606  m&sup2;    Especies predominantes (% con respecto a especies principales:   Árboles   N&ordm;  total de unidades arbóreas: 382 Arce negundo 30% Olmo de Siberia 23% Catalpa 21% Cerezo ciruelo 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 12 Durillo 50% Cerezo laurel 50%  Macizos arbustivos.  Superficie de macizos arbustivos: 2.859  m&sup2;  Cotoneaster 15% Cornejo 10% Cerezo laurel 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e84c2164ea7e210VgnVCM2000000c205a0aRCRD,MOLINA DE SEGURA,CALLE,V,4,,,,,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445971,4473389,40.4074854,-3.638052156,,,,/contenido/entidadesYorganismos/ParquesJardines
5983740,Jardín Dionisio Ridruejo (Parque de Martala),Es uno de los parques más populares del barrio de Moratalaz. Destaca el lago que ocupa una gran extensión. Esta zona verde está dotada de áreas infantiles y de varios espacios deportivos. En el parque se encuentran las vías de tren que llegaban antiguamente a Arganda del Rey.,,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas,"Bus: 32, 71",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  49.158   m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 728  Platano de sombra 70% Cerezo ciruelo 7% Pino piñonero 5% Olmo de siberia 4%  Arbustos.   N&ordm;  total de unidades arbustivas: 21 Tuya oriental 38% Espino de fuego 19% Mahonia 14%  Macizos arbustivos.  Superficie de macizos arbustivos: 9212 m&sup2; Adelfa 14% Durillo 11% Spirea 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f6719706b5f8e210VgnVCM2000000c205a0aRCRD,MORATALAZ,AVENIDA,V,183,,,,,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445476,4473541,40.40882237,-3.643898653,,,,/contenido/entidadesYorganismos/ParquesJardines
5964859,Jardín Doña Concha Piquer,"Pequeño parque con dos zonas infantiles y varias zonas estanciales, una gran densidad de arbolado que da cobijo a los visitantes en los calurosos días de verano.",,Zonas infantiles,"Metro: Pirámides (línea 5)  Bus: 18 , 23 , 34 , 35 , 36 , 116 , 118 , 119",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  3.061  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 84 Castaño de Indias 46% Magnolio 19% Pino piñonero 11% Gingo 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 9 Boj 89 Laurentino 11  Macizos arbustivos.  Superficie de macizos arbustivos: 75  m 2   Junípero horizontal 76% Adelfa 8% Romero 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3181025c5733e210VgnVCM1000000b205a0aRCRD,IMPERIAL,PASEO,V,93,,,,,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,439440,4472839,40.4020804,-3.714965086,,,,/contenido/entidadesYorganismos/ParquesJardines
5964601,Jardín Fachada Pirámides I,Pequeño parque situado entre dos vías importantes de Madrid como son la calle Toledo y el paseo de las Acacias.,,,"Metro: Pirámides (Linea 5)  Bus: 18, 23 , 34, 35, 36, 116, 118, 119",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  3.104  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 71 Plátano de sombra 20% Pino piñonero 14% Morera blanca 13% Cedro llorón 11%  Arbustos.   N&ordm;  total de unidades arbustivas: 4 Laurel cerezo 50% Acebo 25% Laurentino 25%  Macizos arbustivos.  Superficie de macizos arbustivos: 339  m&sup2;  Rosas 31% Cotoneaster horizontal 27% Junípero horizontal 12%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f5e35c528233e210VgnVCM2000000c205a0aRCRD,ACACIAS,PASEO,V,60,,,,,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,439595,4472772,40.40148811,-3.713132255,,,,/contenido/entidadesYorganismos/ParquesJardines
5986859,Jardín Histórico El Capricho de la Alameda Osuna,"Las características naturales y artísticas del jardín 'El Capricho', permiten disfrutar de un entorno lleno de sensaciones y colmado de historias en cada uno de sus rincones. Artistas ilustrados construyeron pabellones, trazaron recorridos, dispusieron láminas de agua y crearon estancias para conseguir aunar belleza, grandeza y singularidad y representar para el espectador, la fiesta, el juego, el amor y los trabajos de la naturaleza.  Se caracteriza por los bosquetes de lilos y de árboles del amor que proporcionan un hermoso colorido primaveral al jardín. En sus praderas y paseos se observan notables ejemplares de robles, pinos, cipreses, tejos, cedros, plátanos y castaños de indias. Esta riqueza vegetal alberga una fauna muy variada, destacando entre las aves: mirlos, palomas torcaces, pitos reales, herrerillos, petirrojos, ruiseñores,  etc. , además de cisnes negros y ánades y entre los mamíferos: ardillas rojas, musarañas, ratones comunes y ratones de campo.","Del 1 de octubre al 31 de marzo sábados, domingos y festivos de 9 a 18:30 horas.  Del 1 de abril al 30 de septiembre sábados, domingos y festivos de 9 a 21 horas.  Los días 25 de diciembre y 1 de enero el parque permance cerrado al público.",,"Metro: El Capricho (linea 5)  Bus: 101, 105 y 151",Conservación a cargo de:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie.  171.630  m&sup2;     Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 3.875 Árbol del amor 19% Ciprés común 9% Pino piñonero 7% Acacia de tres espinas 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 615 Lilo 17% Majuelo 14% Celinda 12%  Macizos arbustivos.  Superficie de macizos arbustivos: 90.113  m&sup2;  Lilo 16% Rusco 12% Durillo 10%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9db6fb010e99e210VgnVCM1000000b205a0aRCRD,ALAMEDA DE OSUNA,PASEO,V,25,,,,,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,449227,4478581,40.45446362,-3.600096436,915 880 114 ,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
5994445,Jardín Jazmín. Parque de la Cornisa,"Parque formado en su totalidad por pradera natural; plantaciones arbóreas y herbáceas en su mayoría, situado en la cubierta de las Cocheras de metro. Debido a sus limitaciones en suelo se ha diseñado con un claro enfoque sostenible, con plantas adaptadas al escaso espesor del suelo y resistentes a la sequía con un diseño en bandas y riego automático por goteo en la totalidad del parque.    Otras denominaciones  Parque de Cocheras",,Zonas infantiles  Instalaciones deportivas,"Bus: 29, 125, 129, 150",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  59.734  m&sup2;    Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 592  Plátano de sombra 22% Pino piñonero 14% Chopo de Simón 7% Chopo negro 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 14 Taray 50% Saúco 21% Adelfa 14%  Macizos arbustivos.  Superficie de macizos arbustivos: 2.060  m&sup2;  Lavanda 15% Nassella 9% Berberis 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cae5e8d9af8be210VgnVCM1000000b205a0aRCRD,ROQUETAS DE MAR,CALLE,V,10,,,,,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444162,4481650,40.48178509,-3.660098332,,,,/contenido/entidadesYorganismos/ParquesJardines
