 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA
10594597;Padrastros, madrastras, hijastros y ex. Manual de uso;;1;0;;;2018-02-20 00:00:00.0;2018-02-20 23:59:00.0;19:00;Taller dirigido a   divorciad@s  ,   separad@s  ,   viud@s   o   solter@s   que quieran formar parte de una nueva familia en la que hay hijos de anteriores relaciones, bien propios o de su actual pareja. Por Susana Aparicio (Licenciada en psicología. Master en terapia familiar y de pareja).;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b1f4fc858ae0610VgnVCM1000001d4a900aRCRD;Familias reconstituidas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f6064a8f235e0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Francisco Ayala (Vicálvaro);447388;4472529;4.039.982.891.410.400;-3.621.281.890.570.370;VICALVARO;/contenido/actividades/CursosTalleres;
10594598;Padres custodios y no custodios. ¿Qué tipo de custodia me conviene?;;1;0;;;2018-02-27 00:00:00.0;2018-02-27 23:59:00.0;19:00;Taller dirigido a   divorciad@s  ,   separad@s  ,   viud@s   o   solter@s   que quieran formar parte de una nueva familia en la que hay hijos de anteriores relaciones, bien propios o de su actual pareja. Por Susana Aparicio (Licenciada en psicología. Master en terapia familiar y de pareja).;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d1f4fc858ae0610VgnVCM1000001d4a900aRCRD;Familias reconstituidas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f6064a8f235e0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Francisco Ayala (Vicálvaro);447388;4472529;4.039.982.891.410.400;-3.621.281.890.570.370;VICALVARO;/contenido/actividades/CursosTalleres;
10584033;Paisajes vividos;;1;1;L,M,X,J,V,S,D;;2018-01-10 00:00:00.0;2018-02-10 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68c52babb1890610VgnVCM1000001d4a900aRCRD;Paisajes vividos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe852babb1890610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71cf0a47f441f010VgnVCM2000000c205a0aRCRD;Junta Municipal del Distrito de Tetuán;441294;4479819;40.465.101.515.878.900;-3.693.764.227.321.560;TETUAN;/contenido/actividades/Exposiciones;
10585465;Parque del Oeste;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;11:00;Visita guiada gratuita de 2 horas y media de duración.  Punto de encuentro: 10:50 horas, exterior intercambiador de Moncloa, salida esquina calle Princesa con Paseo Moret.  El parque del Oeste, es el primer parque de uso público diseñado en la ciudad de Madrid. De estilo inglés, data del siglo XIX. En él podemos hallar restos de relevancia histórica e instalaciones como La Rosaleda o el Centro de Conservación y Divulgación de Aves. Recorreremos la zona norte y núcleo original de este parque, en torno al Paseo de Plátanos y la ría artificial, de gran importancia histórica.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d5191cc122a0610VgnVCM2000001f4a900aRCRD;Visitas guiadas del distrito de Puente de Vallecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec5b61ff8edcb510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=314e1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Aula de Aire Libre (Puente de Vallecas);443641;4471476;4.039.009.728.291.880;-3.665.329.063.724.780;PUENTE DE VALLECAS;/contenido/actividades/ExcursionesItinerariosVisitas;
10574433;Pasea Madrid;;1;0;;;2018-01-21 00:00:00.0;2018-01-21 23:59:00.0;9:00;Disfrutar de la belleza del Paseo del Prado sin ruido y sin humos.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa93b83903a50610VgnVCM1000001d4a900aRCRD;Pasea Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2fbdd73507341510VgnVCM2000000c205a0aRCRD;;;;;;;;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;
10437085;Pasea Madrid;;1;0;;;2018-01-28 00:00:00.0;2018-01-28 23:59:00.0;9:00;Disfrutar de la belleza del Paseo del Prado sin ruido y sin humos.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53276f100a04d510VgnVCM1000001d4a900aRCRD;Pasea Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2fbdd73507341510VgnVCM2000000c205a0aRCRD;;;;;;;;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;
10599441;Pasea Swing;;1;0;;;2018-02-18 00:00:00.0;2018-02-18 23:59:00.0;12:00;MAD for Swing en domingo por la mañana ofrece una sesión de swing con clase abierta y baile social.   Clase abierta de swing: de 12 a 12:30 horas.  Baile social: de 12:30 a 14:30 horas.   Estarán ubicados en el Paseo del Prado frente a la puerta del Jardín Botánico, entre la Plaza de Murillo y Atocha (  https://goo.gl/maps/T5LMnNg4pM22 )   .  Pasea Swing es una actividad en el ámbito de Pasea Madrid, el proyecto de calle abierta de la ciudad de Madrid, patrocinado por la  EMT .   Organiza :  MAD for Swing    Tipo de Suelo : Suelo de calle (desliza poco).   Tipo de Música : Swing, Swing clásico.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1fab5f6938e01610VgnVCM1000001d4a900aRCRD;Pasea Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2fbdd73507341510VgnVCM2000000c205a0aRCRD;;;;;;;;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;
10579545;Pedro y el Lobo;;1;0;;;2018-01-27 00:00:00.0;2018-01-27 23:59:00.0;12:00;Infantil: La Compañía Pajarita de Papel, presentan, ? Pedro y el Lobo?. La representación del cuento musicado de ?Pedro y el lobo? de Serguéi Prokófiev, es una mezcla de música, imagen en luz negra y diálogo.  Edad recomendada a partir de 4 años;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a68241703870610VgnVCM1000001d4a900aRCRD;Programa de actividades en el Centro Socio Cultural San José de Calasanz;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97a7b1a5e9470610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural San José de Calasanz (Latina);437939;4473339;4.040.647.389.284.970;-37.327.010.920.242.000;LATINA;/contenido/actividades/CircoPerformanceTeatro;/usuario/Niños
10595333;Pelea de gallos (en 6 tragos);;0;0;;;2018-01-26 00:00:00.0;2018-01-26 23:59:00.0;20:30;Experiencia sensorial.  Una lucha singular en la que no habrá ganadores ni perdedores, sino un solo deseo: mostrar que lo único que se necesita para beber vino es disfrutarlo.  Tres asaltos contra las catas tradicionales y los tópicos del mundo del vino para subir al ring en un debate cuerpo a cuerpo. Seis valerosos bodegueros se verán las caras en esta épica pelea en la que defenderán las virtudes y bondades de sus vinos, hablarán con brío y arrojo de sus uvas, tierra, sabores y aromas, y nos descubrirán todo lo que hay en juego en una copa de vino.  Santiago Rivas de Colectivo Decantado, con su peculiar estilo, oficiará como maestro de ceremonias esta épica pelea, animando el debate entre bodegueros con preguntas, humor y desvaríos para que estos saquen su mejor gancho.   Importe:    15 euros, tarifa completa  13 euros, tarifa reducida    Venta de localidades    Taquilla de Conde Duque   http://www.condeduquemadrid.es;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aaa0c01dff8f0610VgnVCM2000001f4a900aRCRD;Gastrofestival. Gastrocultura en Conde Duque;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=175342560bae0610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Conde Duque;439869;4475716;4.042.802.889.001.870;-3.710.182.353.581.840;CENTRO;/contenido/actividades/Gastronomia;
10580052;PENALTI Y EXPULSIÓN;;1;0;;;2018-01-25 00:00:00.0;2018-01-25 23:59:00.0;18:00;Impartida por Ramón Fernández;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b702025746870610VgnVCM1000001d4a900aRCRD;Conferencias en el Centro Cultural Hortaleza;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1951025746870610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Hortaleza;445689;4481092;40.476.859.845.869.500;-36.420.353.342.333.200;HORTALEZA;/contenido/actividades/ConferenciasColoquios;
10583836;Persepolis;;1;0;;;2018-03-23 00:00:00.0;2018-03-23 23:59:00.0;19:00;CINE   Narra la conmovedora historia de una niña iraní desde la revolución islámica hasta nuestros días. Cuando los fundamentalistas toman el poder, forzando a las mujeres a llevar velo y encarcelando a miles de personas, y mientras tiene lugar la guerra entre Irak e Irán, Marjane descubre el punk,  ABBA  y Iron Maiden. Cuando llega a la adolescencia sus padres la envían a Europa, donde conoce otra cultura que nada tiene que ver con la de su país. La protagonista se adapta bien a su nueva vida, pero no soporta la soledad y vuelve con su familia, aunque eso signifique ponerse el velo y someterse a una sociedad tiránica. Voces originales en francés de Catherine Deneuve y Chiara Mastroianni.   Edad recomendada : Público adulto   Duración : 95 min;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=29682babb1890610VgnVCM1000001d4a900aRCRD;Actividades Centro Cultural Príncipe de Asturias. Marzo 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f1c597624e790610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Príncipe de Asturias (Ciudad Lineal);446058;4476602;40.436.444.648.624.800;-36.373.000.672.722.600;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10575604;Personalidad aleph;;1;1;L,M,X,J,V,S,D;;2018-01-02 00:00:00.0;2018-01-30 23:59:00.0;0:00;Queremos saber qué significa para ti 'Aleph' y crear, un espacio que muestre la personalidad propia y personal que define al centro juvenil.    Fecha y hora de celebración:  Todos los martes del mes de enero   Periodo de inscripción:  sin inscripción previa.   Plazas:   ?hasta completar aforo.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb13fd36ff960610VgnVCM1000001d4a900aRCRD;Actividades en el centro juvenil 'El Aleph' (Villa de Vallecas). Enero 2018;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=600b3ae1c928d310VgnVCM1000000b205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84869475d381c010VgnVCM1000000b205a0aRCRD;Centro Juvenil El Aleph (Villa de Vallecas);448718;4470605;4.038.257.934.400.670;-36.054.546.139.177.300;VILLA DE VALLECAS;;/usuario/Jovenes
10584868;Pia Tedesco Ensemble presenta Envidia de la luz;;0;1;L,M,X,J,V,S,D;;2018-01-24 00:00:00.0;2018-01-28 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00a835a2241a0610VgnVCM2000001f4a900aRCRD;Pía Tedesco Ensemble presenta Envidia de la luz;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1fd7d8b8d4d90610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD;Fernán Gómez Centro Cultural de la Villa;441585;4475358;40.424.926.347.610.700;-36.899.208.519.663.400;SALAMANCA;/contenido/actividades/CircoPerformanceTeatro/ComediaMonologo;
10591977;Pictogramas Invernales;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;12:00;Cuentos de temática invernal. Explicaciones para las cosas que pasan en esta época a través de los cuentos.  Actividad adaptada con pictogramas para menores con necesidades educativas especiales.  Recomendado a partir de 6 años.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99d6c1149cfd0610VgnVCM2000001f4a900aRCRD;Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Enero 2018;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7378f3f4e92e4510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural La Vaguada (Fuencarral - El Pardo);440003;4481374;4.047.900.813.206.290;-3.709.138.377.702.430;FUENCARRAL-EL PARDO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
10568649;PILAR NOBLE;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;19:00;MÚSICA   Canción española interpretada por la Cantante Pilar Noble.   Edad recomendada : Para todo público.                   Duración : 60 minutos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1f37f986b540610VgnVCM1000001d4a900aRCRD;Actividades del Centro Cultural La Elipa. Enero 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=483b09625a440610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural la Elipa (Ciudad Lineal);444934;4475281;4.042.447.060.804.350;-36.504.253.324.201.100;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10583893;Pinceladas, a cargo de Josefa Moreno;;1;1;L,M,X,J,V,S,D;;2018-01-08 00:00:00.0;2018-01-30 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14f2f411d0890610VgnVCM2000001f4a900aRCRD;Pinceladas, a cargo de Josefa Moreno;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f212f411d0890610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Antonio Machado (San Blas - Canillejas);447365;4474799;4.042.027.705.095.570;-3.621.741.078.700.330;SAN BLAS-CANILLEJAS;/contenido/actividades/Exposiciones;
10583841;Pintura a cargo de Colectivo Arte en la Calle;;1;1;L,M,X,J,V,S,D;;2018-01-02 00:00:00.0;2018-01-31 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64abf411d0890610VgnVCM2000001f4a900aRCRD;Pintura a cargo de Colectivo Arte en la Calle;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b20bf411d0890610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Antonio Machado (San Blas - Canillejas);447365;4474799;4.042.027.705.095.570;-3.621.741.078.700.330;SAN BLAS-CANILLEJAS;/contenido/actividades/Exposiciones;
10382247;Pintura al Óleo, por Emilio del Saz;;1;1;L,M,X,J,V,S,D;;2018-01-08 00:00:00.0;2018-01-31 23:59:00.0;0:00;Lugar: sala de exposiciones.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ceb9fa903526c510VgnVCM1000001d4a900aRCRD;Exposiciones en Puente de Vallecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ff484e65ed07510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural El Pozo (Puente de Vallecas);444059;4469640;403.735.856.436.473;-36.602.546.064.905.300;PUENTE DE VALLECAS;/contenido/actividades/Exposiciones;
10582279;Pintura. Paloma Patiño;;1;1;L,M,X,J,V,S,D;;2018-01-08 00:00:00.0;2018-01-31 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f1c1c42545e70610VgnVCM2000001f4a900aRCRD;Pintura. Paloma Patiño;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab91c42545e70610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Ágata (Villaverde);439937;4466650;4.034.636.268.334.180;-3.708.524.395.897.370;VILLAVERDE;/contenido/actividades/Exposiciones;
10580100;Planificación financiera;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;10:00;"Diseñado para mejorar la economía familiar y la calidad de vida. Aprende a administrar mejor tu dinero. Ser previsor y usar de forma adecuada y responsable los productos y servicios financieros es tener educación financiera. Impartido por: Eurolloyd ahorro &amp; protección. Entrada libre. Inscripción en  eventos@centroculturalsanchinarro.com";http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ed3025746870610VgnVCM1000001d4a900aRCRD;Programación del Centro Cultural Sanchinarro (Hortaleza);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b61876290b8be510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD;Centro Cultural Sanchinarro (Hortaleza);444579;4482598;4.049.035.310.157.370;-3.655.261.744.717.250;HORTALEZA;/contenido/actividades/CursosTalleres;
10575575;Que sólo me dejas;;1;0;;;2018-02-24 00:00:00.0;2018-02-24 23:59:00.0;19:00;TEATRO    Grupo de teatro Príncipe de Asturias.   En una pensión humilde, los huéspedes y las dueñas se ponen de acuerdo  e idean un plan para heredar del 'tío rico de Ámerica', pero las cosas se complican....Una sucesión de escenas muy divertidas, llenas de equívocos y sorpresas.   Todos los públicos.    Duración : 100 minutos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbbffd36ff960610VgnVCM1000001d4a900aRCRD;Actividades Centro Cultural Príncipe de Asturias. Febrero 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72910cd7d0550610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Príncipe de Asturias (Ciudad Lineal);446058;4476602;40.436.444.648.624.800;-36.373.000.672.722.600;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10594595;Qué son, cómo evolucionan y a qué conflictos específicos se enfrentan;;1;0;;;2018-02-13 00:00:00.0;2018-02-13 23:59:00.0;19:00;.  Taller dirigido a   divorciad@s  ,   separad@s  ,   viud@s   o   solter@s   que quieran formar parte de una nueva familia en la que hay hijos de anteriores relaciones, bien propios o de su actual pareja. Por Susana Aparicio (Licenciada en psicología. Master en terapia familiar y de pareja).;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77de4fc858ae0610VgnVCM1000001d4a900aRCRD;Familias reconstituidas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f6064a8f235e0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Francisco Ayala (Vicálvaro);447388;4472529;4.039.982.891.410.400;-3.621.281.890.570.370;VICALVARO;/contenido/actividades/CursosTalleres;
10594384;Redecoración;;1;0;;;2018-03-10 00:00:00.0;2018-03-10 23:59:00.0;19:00;TEATRO    Compañía : Teatro del Filo.  La noche de la final de la Eurocopa. España en el umbral de la gloria. Chus y Félix, una pareja de burgueses ?Snob? acaban de redecorar su casa. Chus y Félix se gustan, les gusta, están orgullosos de su vida. Chus y Félix lo tienen casi todo. Chus y Félix descubrieron el arcano de la existencia, el sentido de la vida. Chus y Félix son felices. Chus y Félix necesitan proclamarlo a los cuatro vientos. Chus y Félix celebran la inauguración de su flamante hogar y tienen como invitada a la hermana pequeña de esta (Vero). Félix y sobre todo Chus, alberga la esperanza de hacerla desistir, en su empeño por ir a la contra.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e9da3ce32ae0610VgnVCM2000001f4a900aRCRD;Actividades Centro Cultural San Juan Bautista. Marzo 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=162dc84b0a6d0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);444312;4478369;4.045.224.737.965.270;-36.580.402.287.911.900;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10583162;Reflexoterapia podal;;1;0;;;2018-01-23 00:00:00.0;2018-01-23 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbc9720ede390610VgnVCM1000001d4a900aRCRD;Reflexoterapia podal;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c844dd906cbee510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal José Hierro (San Blas-Canillejas);448323;4476237;40.433.291.625.973.600;-36.105.662.311.927.400;SAN BLAS-CANILLEJAS;/contenido/actividades/CursosTalleres;
10599539;Reflexoterapia podal;;1;0;;;2018-01-25 00:00:00.0;2018-01-25 23:59:00.0;18:00;Si quieres mejorar tu salud, empieza por tus pies.   Te invitamos a esta conferencia sobre Reflexoterapia podal.   Impartida por Iria de Membiela.   Entrada libre hasta completar aforo.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=038e5f6938e01610VgnVCM1000001d4a900aRCRD;Reflexoterapia podal;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c844dd906cbee510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Ángel González (Latina);435063;4472320;40.397.074.625.115.900;-37.664.885.474.841.500;LATINA;/contenido/actividades/CursosTalleres;
